"","date","hits","keyword","geo","time","gprop","category"
"90",2019-12-01,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"91",2019-12-08,27,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"92",2019-12-15,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"93",2019-12-22,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"94",2019-12-29,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"95",2020-01-05,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"96",2020-01-12,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"97",2020-01-19,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"98",2020-01-26,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"99",2020-02-02,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"100",2020-02-09,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"101",2020-02-16,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"102",2020-02-23,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"103",2020-03-01,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"104",2020-03-08,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"105",2020-03-15,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"106",2020-03-22,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"107",2020-03-29,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"108",2020-04-05,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"109",2020-04-12,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"110",2020-04-19,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"111",2020-04-26,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"112",2020-05-03,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"113",2020-05-10,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"114",2020-05-17,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"115",2020-05-24,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"116",2020-05-31,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"117",2020-06-07,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"118",2020-06-14,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"119",2020-06-21,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"120",2020-06-28,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"121",2020-07-05,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"122",2020-07-12,25,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"123",2020-07-19,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"124",2020-07-26,25,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"125",2020-08-02,100,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"126",2020-08-09,25,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"127",2020-08-16,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"128",2020-08-23,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"129",2020-08-30,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"130",2020-09-06,24,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"131",2020-09-13,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"132",2020-09-20,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"133",2020-09-27,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"134",2020-10-04,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"135",2020-10-11,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"136",2020-10-18,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"137",2020-10-25,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"138",2020-11-01,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"139",2020-11-08,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"140",2020-11-15,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"141",2020-11-22,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"142",2020-11-29,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"143",2020-12-06,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"144",2020-12-13,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"145",2020-12-20,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"146",2020-12-27,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"147",2021-01-03,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"148",2021-01-10,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"149",2021-01-17,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"150",2021-01-24,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"151",2021-01-31,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"152",2021-02-07,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"153",2021-02-14,26,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"154",2021-02-21,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"155",2021-02-28,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"156",2021-03-07,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"157",2021-03-14,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"158",2021-03-21,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"159",2021-03-28,27,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"160",2021-04-04,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"161",2021-04-11,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"162",2021-04-18,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"163",2021-04-25,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"164",2021-05-02,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"165",2021-05-09,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"166",2021-05-16,26,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"167",2021-05-23,26,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"168",2021-05-30,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"169",2021-06-06,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"170",2021-06-13,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"171",2021-06-20,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"172",2021-06-27,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"173",2021-07-04,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"174",2021-07-11,53,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"175",2021-07-18,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"176",2021-07-25,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"177",2021-08-01,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
"178",2021-08-08,0,"psychosocial support","world","2019-12-01 2021-08-15","web",74
